ID,TAXON_ORDER,TAXON_ORDER_OUT,SCI_NAME,PRIMARY_COM_NAME,CATEGORY,AOU_IN,AOU_OUT,CBCSPCODE,SPORDER,FAMILY,GENUS,SPECIES,COMMON_NAME_IN,COMMON_NAME_OUT,CRC_SCI_NAME,CRC_COM_NAME,DIURNALLANDBIRD,eBird_Changes,NOTES,
6556,50150,50140,Amphispiza belli belli,Sage Sparrow (Bell's),subspecies,5740,5740,bllspa,Passeriformes,Emberizidae,Amphispiza,belli,Bell's Sparrow,Sage Sparrow,Amphispiza belli,Sage Sparrow,1,,,
6557,50160,50140,Amphispiza belli cinerea,Sage Sparrow (Gray),subspecies,,,,Passeriformes,Emberizidae,Amphispiza,belli,,,,,1,,,
6558,50170,50140,Amphispiza belli clementeae,Sage Sparrow (San Clemente),subspecies,,,,Passeriformes,Emberizidae,Amphispiza,belli,,,,,1,,,
6559,50180,50140,Amphispiza belli nevadensis/canescens,Sage Sparrow (Interior),subspecies,,,,Passeriformes,Emberizidae,Amphispiza,belli,,,,,1,,,
6560,50190,50190,Calamospiza melanocorys,Lark Bunting,species,6050,6050,larbun,Passeriformes,Emberizidae,Calamospiza,melanocorys,Lark Bunting,Lark Bunting,Calamospiza melanocorys,Lark Bunting,1,,,
6561,50200,50200,Passerculus sandwichensis,Savannah Sparrow,species,5420,5420,alespa,Passeriformes,Emberizidae,Passerculus,sandwichensis,Aleutian Savannah Sparrow,Savannah Sparrow,Passerculus sandwichensis,Savannah Sparrow,1,,,
6562,50200,50200,Passerculus sandwichensis,Savannah Sparrow,species,5420,5420,brmspa,Passeriformes,Emberizidae,Passerculus,sandwichensis,Bryant's Marsh Sparrow,Savannah Sparrow,Passerculus sandwichensis,Savannah Sparrow,1,,,
6563,50200,50200,Passerculus sandwichensis,Savannah Sparrow,species,5420,5420,brsspa,Passeriformes,Emberizidae,Passerculus,sandwichensis,Bryant's Savannah Sparrow,Savannah Sparrow,Passerculus sandwichensis,Savannah Sparrow,1,,,
6564,50200,50200,Passerculus sandwichensis,Savannah Sparrow,species,5420,5420,bryspa,Passeriformes,Emberizidae,Passerculus,sandwichensis,Bryant's Sparrow,Savannah Sparrow,Passerculus sandwichensis,Savannah Sparrow,1,,,
6565,50200,50200,Passerculus sandwichensis,Savannah Sparrow,species,5420,5420,lasspa,Passeriformes,Emberizidae,Passerculus,sandwichensis,Labrador Savannah Sparrow,Savannah Sparrow,Passerculus sandwichensis,Savannah Sparrow,1,,,
6566,50200,50200,Passerculus sandwichensis,Savannah Sparrow,species,5440,5420,lbmspa,Passeriformes,Emberizidae,Passerculus,sandwichensis,Large-billed Marsh Sparrow,Savannah Sparrow,Passerculus sandwichensis,Savannah Sparrow,1,,,
6567,50200,50200,Passerculus sandwichensis,Savannah Sparrow,species,5420,5420,nesspa,Passeriformes,Emberizidae,Passerculus,sandwichensis,Nevada Savannah Sparrow,Savannah Sparrow,Passerculus sandwichensis,Savannah Sparrow,1,,,
6568,50200,50200,Passerculus sandwichensis,Savannah Sparrow,species,5420,5420,sasspa,Passeriformes,Emberizidae,Passerculus,sandwichensis,(Savannah) Savannah Sparrow,Savannah Sparrow,Passerculus sandwichensis,Savannah Sparrow,1,,,
6569,50200,50200,Passerculus sandwichensis,Savannah Sparrow,species,5420,5420,savspa,Passeriformes,Emberizidae,Passerculus,sandwichensis,Savannah Sparrow,Savannah Sparrow,Passerculus sandwichensis,Savannah Sparrow,1,,,
6570,50210,50200,Passerculus sandwichensis [sandwichensis Group],Savannah Sparrow (Eastern),subspecies,5420,5420,esaspa,Passeriformes,Emberizidae,Passerculus,sandwichensis,Eastern Savannah Sparrow,Savannah Sparrow,Passerculus sandwichensis,Savannah Sparrow,1,,,
6571,50215,50200,Passerculus sandwichensis princeps,Savannah Sparrow (Ipswich),subspecies,5410,5420,ipsspa,Passeriformes,Emberizidae,Passerculus,sandwichensis,Savannah (Ipswich) Sparrow,Savannah Sparrow,Passerculus sandwichensis,Savannah Sparrow,1,,,
6572,50220,50200,Passerculus sandwichensis [nevadensis Group],Savannah Sparrow (Western),subspecies,5420,5420,wesspa,Passeriformes,Emberizidae,Passerculus,sandwichensis,Western Savannah Sparrow,Savannah Sparrow,Passerculus sandwichensis,Savannah Sparrow,1,,,
6573,50230,50200,Passerculus sandwichensis [beldingi Group],Savannah Sparrow (Belding's),subspecies,5430,5420,bldspa,Passeriformes,Emberizidae,Passerculus,sandwichensis,Savannah (Belding's) Sparrow,Savannah Sparrow,Passerculus sandwichensis,Savannah Sparrow,1,,,
6574,50235,50200,Passerculus sandwichensis sanctorum,Savannah Sparrow (San Benito),subspecies,,,,Passeriformes,Emberizidae,Passerculus,sandwichensis,,,,,1,,,
6575,50250,50200,Passerculus sandwichensis rostratus,Savannah Sparrow (Large-billed),subspecies,5440,5420,labspa,Passeriformes,Emberizidae,Passerculus,sandwichensis,Savannah (Large-billed) Sparrow,Savannah Sparrow,Passerculus sandwichensis,Savannah Sparrow,1,,,
6576,50260,50260,Ammodramus savannarum,Grasshopper Sparrow,species,5460,5460,graspa,Passeriformes,Emberizidae,Ammodramus,savannarum,Grasshopper Sparrow,Grasshopper Sparrow,Ammodramus savannarum,Grasshopper Sparrow,1,,,
6577,50262,50260,Ammodramus savannarum pratensis,Grasshopper Sparrow (Eastern),subspecies,,,,Passeriformes,Emberizidae,Ammodramus,savannarum,,,Ammodramus savannarum,Grasshopper Sparrow,1,,,
6578,50264,50260,Ammodramus savannarum floridanus,Grasshopper Sparrow (Florida),subspecies,5460,5460,flgspa,Passeriformes,Emberizidae,Ammodramus,savannarum,Grasshopper Sparrow,Grasshopper Sparrow,Ammodramus savannarum,Grasshopper Sparrow,1,,,
6579,50266,50260,Ammodramus savannarum perpallidus/ammolegus,Grasshopper Sparrow (Western),subspecies,5460,5460,wegspa,Passeriformes,Emberizidae,Ammodramus,savannarum,Western Grasshopper Sparrow,Grasshopper Sparrow,Ammodramus savannarum,Grasshopper Sparrow,1,,,
6580,50270,50270,Ammodramus humeralis,Grassland Sparrow,species,,,,Passeriformes,Emberizidae,Ammodramus,humeralis,,,Ammodramus humeralis,Grassland Sparrow,1,,,
6581,50280,50280,Ammodramus aurifrons,Yellow-browed Sparrow,species,,,,Passeriformes,Emberizidae,Ammodramus,aurifrons,,,Ammodramus aurifrons,Yellow-browed Sparrow,1,,,
6582,50290,50290,Ammodramus bairdii,Baird's Sparrow,species,5450,5450,baispa,Passeriformes,Emberizidae,Ammodramus,bairdii,Baird's Sparrow,Baird's Sparrow,Ammodramus bairdii,Baird's Sparrow,1,,,
6583,50300,50300,Ammodramus henslowii,Henslow's Sparrow,species,5470,5470,eahspa,Passeriformes,Emberizidae,Ammodramus,henslowii,Henslow's Sparrow,Henslow's Sparrow,Ammodramus henslowii,Henslow's Sparrow,1,,,
6584,50300,50300,Ammodramus henslowii,Henslow's Sparrow,species,5470,5470,henspa,Passeriformes,Emberizidae,Ammodramus,henslowii,Henslow's Sparrow,Henslow's Sparrow,Ammodramus henslowii,Henslow's Sparrow,1,,,
6585,50300,50300,Ammodramus henslowii,Henslow's Sparrow,species,5470,5470,wehspa,Passeriformes,Emberizidae,Ammodramus,henslowii,Western Henslow's Sparrow,Henslow's Sparrow,Ammodramus henslowii,Henslow's Sparrow,1,,,
6586,50310,50310,Ammodramus leconteii,Le Conte's Sparrow,species,5480,5480,lecspa,Passeriformes,Emberizidae,Ammodramus,leconteii,Le Conte's Sparrow,Le Conte's Sparrow,Ammodramus leconteii,Le Conte's Sparrow,1,,,
6587,50320,50320,Ammodramus nelsoni,Nelson's Sharp-tailed Sparrow,species,5491,5491,nelspa,Passeriformes,Emberizidae,Ammodramus,nelsoni,Nelson's Sparrow,Nelson's Sharp-tailed Sparrow,Ammodramus nelsoni,Nelson's Sharp-tailed Sparrow,1,,,
6588,50320,50320,Ammodramus nelsoni,Nelson's Sharp-tailed Sparrow,species,5491,5491,nstspa,Passeriformes,Emberizidae,Ammodramus,nelsoni,Nelson's Sharp-tailed Sparrow,Nelson's Sharp-tailed Sparrow,Ammodramus nelsoni,Nelson's Sharp-tailed Sparrow,1,,,
6589,50330,50320,Ammodramus nelsoni nelsoni/alter,Nelson's Sharp-tailed Sparrow (Interior),subspecies,,,,Passeriformes,Emberizidae,Ammodramus,nelsoni,,,,,1,,,
6590,50340,50320,Ammodramus nelsoni subvirgatus,Nelson's Sharp-tailed Sparrow (Atlantic Coast),subspecies,5491,5491,astspa,Passeriformes,Emberizidae,Ammodramus,nelsoni,Acadian Sharp-tailed Sparrow,Nelson's Sharp-tailed Sparrow,Ammodramus nelsoni,Nelson's Sharp-tailed Sparrow,1,,,
6591,50350,50350,Ammodramus nelsoni x caudacutus,Nelson's x Saltmarsh Sharp-tailed Sparrow (hybrid),hybrid,,,,Passeriformes,Emberizidae,Ammodramus,,,,,,1,,,
6592,50360,50360,Ammodramus caudacutus,Saltmarsh Sharp-tailed Sparrow,species,5490,5490,cstspa,Passeriformes,Emberizidae,Ammodramus,caudacutus,Common Sharp-tailed Sparrow,Saltmarsh Sharp-tailed Sparrow,Ammodramus caudacutus,Saltmarsh Sharp-tailed Sparrow,1,,,
6593,50360,50360,Ammodramus caudacutus,Saltmarsh Sharp-tailed Sparrow,species,5490,5490,estspa,Passeriformes,Emberizidae,Ammodramus,caudacutus,Eastern Sharp-tailed Sparrow,Saltmarsh Sharp-tailed Sparrow,Ammodramus caudacutus,Saltmarsh Sharp-tailed Sparrow,1,,,
6594,50360,50360,Ammodramus caudacutus,Saltmarsh Sharp-tailed Sparrow,species,5490,5490,sstspa,Passeriformes,Emberizidae,Ammodramus,caudacutus,Saltmarsh Sharp-tailed Sparrow,Saltmarsh Sharp-tailed Sparrow,Ammodramus caudacutus,Saltmarsh Sharp-tailed Sparrow,1,,,
6595,50370,50370,Ammodramus nelsoni/caudacutus,Nelson's/Saltmarsh Sharp-tailed Sparrow,slash,5499,5499,shtspa,Passeriformes,Emberizidae,Ammodramus,nelsoni/caudacutus,sharp-tailed sparrow sp.,Sharp-tailed Sparrow,Ammodramus nelsoni/caudacutus,Nelson's/Saltmarsh Sharp-tailed Sparrow,1,,,
6596,50370,50370,Ammodramus nelsoni/caudacutus,Nelson's/Saltmarsh Sharp-tailed Sparrow,slash,,,y00054,Passeriformes,Emberizidae,Ammodramus,,Acadian Sharp-tailed Sparrow/Eastern Sharp-tailed Sparrow,Sharp-tailed Sparrow,Ammodramus nelsoni/caudacutus,Nelson's/Saltmarsh Sharp-tailed Sparrow,1,,,
6597,50380,50380,Ammodramus maritimus,Seaside Sparrow,species,5500,5500,hosspa,Passeriformes,Emberizidae,Ammodramus,maritimus,Howell's Seaside Sparrow,Seaside Sparrow,Ammodramus maritimus,Seaside Sparrow,1,,,
6598,50380,50380,Ammodramus maritimus,Seaside Sparrow,species,5500,5500,losspa,Passeriformes,Emberizidae,Ammodramus,maritimus,Seaside Sparrow,Seaside Sparrow,Ammodramus maritimus,Seaside Sparrow,1,,,
6599,50380,50380,Ammodramus maritimus,Seaside Sparrow,species,5500,5500,masspa,Passeriformes,Emberizidae,Ammodramus,maritimus,MacGillivray's Seaside Sparrow,Seaside Sparrow,Ammodramus maritimus,Seaside Sparrow,1,,,
6600,50380,50380,Ammodramus maritimus,Seaside Sparrow,species,5500,5500,nsespa,Passeriformes,Emberizidae,Ammodramus,maritimus,Northern Seaside Sparrow,Seaside Sparrow,Ammodramus maritimus,Seaside Sparrow,1,,,
6601,50380,50380,Ammodramus maritimus,Seaside Sparrow,species,5500,5500,scsspa,Passeriformes,Emberizidae,Ammodramus,maritimus,Scott's Seaside Sparrow,Seaside Sparrow,Ammodramus maritimus,Seaside Sparrow,1,,,
6602,50380,50380,Ammodramus maritimus,Seaside Sparrow,species,5500,5500,seaspa,Passeriformes,Emberizidae,Ammodramus,maritimus,Seaside Sparrow,Seaside Sparrow,Ammodramus maritimus,Seaside Sparrow,1,,,
6603,50380,50380,Ammodramus maritimus,Seaside Sparrow,species,5500,5500,smsspa,Passeriformes,Emberizidae,Ammodramus,maritimus,Smyrna Seaside Sparrow,Seaside Sparrow,Ammodramus maritimus,Seaside Sparrow,1,,,
6604,50390,50380,Ammodramus maritimus maritimus/macgillivraii,Seaside Sparrow (Atlantic),subspecies,,,,Passeriformes,Emberizidae,Ammodramus,maritimus,,,,,1,,,
6605,50400,50380,Ammodramus maritimus [sennetti Group],Seaside Sparrow (Gulf of Mexico),subspecies,,,,Passeriformes,Emberizidae,Ammodramus,maritimus,,,,,1,,,
6606,50410,50380,Ammodramus maritimus mirabilis,Seaside Sparrow (Cape Sable),subspecies,5500,5500,cssspa,Passeriformes,Emberizidae,Ammodramus,maritimus,Seaside Sparrow,Seaside Sparrow,Ammodramus maritimus,Seaside Sparrow,1,,,
6607,50420,50380,Ammodramus maritimus nigrescens,Seaside Sparrow (Dusky),subspecies,5500,5500,dusspa,Passeriformes,Emberizidae,Ammodramus,maritimus,Sparrow Dusky Seaside,Seaside Sparrow,Ammodramus maritimus,Seaside Sparrow,1,,,
6608,50430,50430,Ammodramus sp.,Ammodramus sp.,spuh,,,ammodr,Passeriformes,Emberizidae,Ammodramus,,Ammodramus sp.,unid. Ammodramus,Ammodramus spuh,unid. Ammodramus,1,,,
6609,50430,50430,Ammodramus sp.,Ammodramus sp.,spuh,,,ammosp,Passeriformes,Emberizidae,Ammodramus,,Ammospiza sp.,unid. Ammodramus,Ammodramus spuh,unid. Ammodramus,1,,,
6610,50440,50440,Xenospiza baileyi,Sierra Madre Sparrow,species,,,,Passeriformes,Emberizidae,Xenospiza,baileyi,,,Xenospiza baileyi,Sierra Madre Sparrow,1,,,
6611,50450,50450,Passerella iliaca,Fox Sparrow,species,5850,5850,bnfspa,Passeriformes,Emberizidae,Passerella,iliaca,Fox Sparrow,Fox Sparrow,Passerella iliaca,Fox Sparrow,1,,,
6612,50450,50450,Passerella iliaca,Fox Sparrow,species,5850,5850,efospa,Passeriformes,Emberizidae,Passerella,iliaca,Eastern Fox Sparrow,Fox Sparrow,Passerella iliaca,Fox Sparrow,1,,,
6613,50450,50450,Passerella iliaca,Fox Sparrow,species,5850,5850,foxsp1,Passeriformes,Emberizidae,Passerella,iliaca,(Red) Fox Sparrow,Fox Sparrow,Passerella iliaca,Fox Sparrow,1,,,
6614,50450,50450,Passerella iliaca,Fox Sparrow,species,5850,5850,foxsp2,Passeriformes,Emberizidae,Passerella,iliaca,(Sooty) Fox Sparrow,Fox Sparrow,Passerella iliaca,Fox Sparrow,1,,,
6615,50450,50450,Passerella iliaca,Fox Sparrow,species,5850,5850,foxsp3,Passeriformes,Emberizidae,Passerella,iliaca,(Slate-colored) Fox Sparrow,Fox Sparrow,Passerella iliaca,Fox Sparrow,1,,,
6616,50450,50450,Passerella iliaca,Fox Sparrow,species,5850,5850,foxsp4,Passeriformes,Emberizidae,Passerella,iliaca,(Thick-billed) Fox Sparrow,Fox Sparrow,Passerella iliaca,Fox Sparrow,1,,,
6617,50450,50450,Passerella iliaca,Fox Sparrow,species,5850,5850,foxspa,Passeriformes,Emberizidae,Passerella,iliaca,Fox Sparrow,Fox Sparrow,Passerella iliaca,Fox Sparrow,1,,,
6618,50450,50450,Passerella iliaca,Fox Sparrow,species,5850,5850,ghfspa,Passeriformes,Emberizidae,Passerella,iliaca,Fox Sparrow,Fox Sparrow,Passerella iliaca,Fox Sparrow,1,,,
6619,50450,50450,Passerella iliaca,Fox Sparrow,species,5850,5850,gyfspa,Passeriformes,Emberizidae,Passerella,iliaca,Gray Fox Sparrow,Fox Sparrow,Passerella iliaca,Fox Sparrow,1,,,
6620,50450,50450,Passerella iliaca,Fox Sparrow,species,5850,5850,mofspa,Passeriformes,Emberizidae,Passerella,iliaca,Mono Fox Sparrow,Fox Sparrow,Passerella iliaca,Fox Sparrow,1,,,
6621,50450,50450,Passerella iliaca,Fox Sparrow,species,5850,5850,shfspa,Passeriformes,Emberizidae,Passerella,iliaca,Shumagin Fox Sparrow,Fox Sparrow,Passerella iliaca,Fox Sparrow,1,,,
6622,50450,50450,Passerella iliaca,Fox Sparrow,species,5850,5850,stfspa,Passeriformes,Emberizidae,Passerella,iliaca,Stephens's Fox Sparrow,Fox Sparrow,Passerella iliaca,Fox Sparrow,1,,,
6623,50450,50450,Passerella iliaca,Fox Sparrow,species,5850,5850,tofspa,Passeriformes,Emberizidae,Passerella,iliaca,Sparrow,Fox Sparrow,Passerella iliaca,Fox Sparrow,1,,,
6624,50450,50450,Passerella iliaca,Fox Sparrow,species,5850,5850,towspa,Passeriformes,Emberizidae,Passerella,iliaca,Townsend's Sparrow,Fox Sparrow,Passerella iliaca,Fox Sparrow,1,,,
6625,50450,50450,Passerella iliaca,Fox Sparrow,species,5850,5850,vafspa,Passeriformes,Emberizidae,Passerella,iliaca,Valdez Fox Sparrow,Fox Sparrow,Passerella iliaca,Fox Sparrow,1,,,
6626,50450,50450,Passerella iliaca,Fox Sparrow,species,5850,5850,wefspa,Passeriformes,Emberizidae,Passerella,iliaca,(Western) Fox Sparrow,Fox Sparrow,Passerella iliaca,Fox Sparrow,1,,,
6627,50450,50450,Passerella iliaca,Fox Sparrow,species,5850,5850,yafspa,Passeriformes,Emberizidae,Passerella,iliaca,Yakutat Fox Sparrow,Fox Sparrow,Passerella iliaca,Fox Sparrow,1,,,
6628,50460,50450,Passerella iliaca [iliaca Group],Fox Sparrow (Red),subspecies,5850,5850,refspa,Passeriformes,Emberizidae,Passerella,iliaca,(Red) Fox Sparrow,Fox Sparrow,Passerella iliaca,Fox Sparrow,1,,,
6629,50470,50450,Passerella iliaca [unalaschcensis Group],Fox Sparrow (Sooty),subspecies,5850,5850,sofspa,Passeriformes,Emberizidae,Passerella,iliaca,Sooty Fox Sparrow,Fox Sparrow,Passerella iliaca,Fox Sparrow,1,,,
6630,50480,50450,Passerella iliaca [schistacea Group],Fox Sparrow (Slate-colored),subspecies,5850,5850,slcspa,Passeriformes,Emberizidae,Passerella,iliaca,Slate-colored Sparrow,Fox Sparrow,Passerella iliaca,Fox Sparrow,1,,,
6631,50480,50450,Passerella iliaca [schistacea Group],Fox Sparrow (Slate-colored),subspecies,5850,5850,scfspa,Passeriformes,Emberizidae,Passerella,iliaca,Slate-colored Fox Sparrow,Fox Sparrow,Passerella iliaca,Fox Sparrow,1,,,
6632,50490,50450,Passerella iliaca [megarhyncha Group],Fox Sparrow (Thick-billed),subspecies,5850,5850,tbfspa,Passeriformes,Emberizidae,Passerella,iliaca,Thick-billed Fox Sparrow,Fox Sparrow,Passerella iliaca,Fox Sparrow,1,,,
6633,50500,50500,Melospiza melodia,Song Sparrow,species,5810,5810,alaspa,Passeriformes,Emberizidae,Melospiza,melodia,Alaska Song Sparrow,Song Sparrow,Melospiza melodia,Song Sparrow,1,,,
6634,50500,50500,Melospiza melodia,Song Sparrow,species,5810,5810,almspa,Passeriformes,Emberizidae,Melospiza,melodia,Song Sparrow,Song Sparrow,Melospiza melodia,Song Sparrow,1,,,
6635,50500,50500,Melospiza melodia,Song Sparrow,species,5810,5810,dasspa,Passeriformes,Emberizidae,Melospiza,melodia,Dakota Song Sparrow,Song Sparrow,Melospiza melodia,Song Sparrow,1,,,
6636,50500,50500,Melospiza melodia,Song Sparrow,species,5810,5810,dsospa,Passeriformes,Emberizidae,Melospiza,melodia,Desert Song Sparrow,Song Sparrow,Melospiza melodia,Song Sparrow,1,,,
6637,50500,50500,Melospiza melodia,Song Sparrow,species,5810,5810,esospa,Passeriformes,Emberizidae,Melospiza,melodia,Eastern Song Sparrow,Song Sparrow,Melospiza melodia,Song Sparrow,1,,,
6638,50500,50500,Melospiza melodia,Song Sparrow,species,5810,5810,hesspa,Passeriformes,Emberizidae,Melospiza,melodia,Heermann's Song Sparrow,Song Sparrow,Melospiza melodia,Song Sparrow,1,,,
6639,50500,50500,Melospiza melodia,Song Sparrow,species,5810,5810,mdcspa,Passeriformes,Emberizidae,Melospiza,melodia,Modoc Song Sparrow,Song Sparrow,Melospiza melodia,Song Sparrow,1,,,
6640,50500,50500,Melospiza melodia,Song Sparrow,species,5810,5810,mdsspa,Passeriformes,Emberizidae,Melospiza,melodia,Song Sparrow,Song Sparrow,Melospiza melodia,Song Sparrow,1,,,
6641,50500,50500,Melospiza melodia,Song Sparrow,species,5810,5810,menspa,Passeriformes,Emberizidae,Melospiza,melodia,Song Sparrow,Song Sparrow,Melospiza melodia,Song Sparrow,1,,,
6642,50500,50500,Melospiza melodia,Song Sparrow,species,5810,5810,merspa,Passeriformes,Emberizidae,Melospiza,melodia,Merrill's Song Sparrow,Song Sparrow,Melospiza melodia,Song Sparrow,1,,,
6643,50500,50500,Melospiza melodia,Song Sparrow,species,5810,5810,misspa,Passeriformes,Emberizidae,Melospiza,melodia,Mississippi Song Sparrow,Song Sparrow,Melospiza melodia,Song Sparrow,1,,,
6644,50500,50500,Melospiza melodia,Song Sparrow,species,5810,5810,mtsspa,Passeriformes,Emberizidae,Melospiza,melodia,Mountain Song Sparrow,Song Sparrow,Melospiza melodia,Song Sparrow,1,,,
6645,50500,50500,Melospiza melodia,Song Sparrow,species,5810,5810,rbsspa,Passeriformes,Emberizidae,Melospiza,melodia,Rusty-backed Song Sparrow,Song Sparrow,Melospiza melodia,Song Sparrow,1,,,
6646,50500,50500,Melospiza melodia,Song Sparrow,species,5810,5810,rmsspa,Passeriformes,Emberizidae,Melospiza,melodia,Rocky Mountain Song Sparrow,Song Sparrow,Melospiza melodia,Song Sparrow,1,,,
6647,50500,50500,Melospiza melodia,Song Sparrow,species,5810,5810,russpa,Passeriformes,Emberizidae,Melospiza,melodia,Rusty Song Sparrow,Song Sparrow,Melospiza melodia,Song Sparrow,1,,,
6648,50500,50500,Melospiza melodia,Song Sparrow,species,5810,5810,sdsspa,Passeriformes,Emberizidae,Melospiza,melodia,San Diego Song Sparrow,Song Sparrow,Melospiza melodia,Song Sparrow,1,,,
6649,50500,50500,Melospiza melodia,Song Sparrow,species,5810,5810,sonspa,Passeriformes,Emberizidae,Melospiza,melodia,Song Sparrow,Song Sparrow,Melospiza melodia,Song Sparrow,1,,,
6650,50500,50500,Melospiza melodia,Song Sparrow,species,5810,5810,sosspa,Passeriformes,Emberizidae,Melospiza,melodia,Sooty Song Sparrow,Song Sparrow,Melospiza melodia,Song Sparrow,1,,,
6651,50500,50500,Melospiza melodia,Song Sparrow,species,5810,5810,susspa,Passeriformes,Emberizidae,Melospiza,melodia,Song Sparrow,Song Sparrow,Melospiza melodia,Song Sparrow,1,,,
6652,50500,50500,Melospiza melodia,Song Sparrow,species,5810,5810,yasspa,Passeriformes,Emberizidae,Melospiza,melodia,Yakutat Song Sparrow,Song Sparrow,Melospiza melodia,Song Sparrow,1,,,
6653,50510,50510,Melospiza lincolnii,Lincoln's Sparrow,species,5830,5830,ealspa,Passeriformes,Emberizidae,Melospiza,lincolnii,Eastern Lincoln Sparrow,Lincoln's Sparrow,Melospiza lincolnii,Lincoln's Sparrow,1,,,
6654,50510,50510,Melospiza lincolnii,Lincoln's Sparrow,species,5830,5830,forspa,Passeriformes,Emberizidae,Melospiza,lincolnii,Forbush's Sparrow,Lincoln's Sparrow,Melospiza lincolnii,Lincoln's Sparrow,1,,,
6655,50510,50510,Melospiza lincolnii,Lincoln's Sparrow,species,5830,5830,linspa,Passeriformes,Emberizidae,Melospiza,lincolnii,Lincoln's Sparrow,Lincoln's Sparrow,Melospiza lincolnii,Lincoln's Sparrow,1,,,
6656,50520,50520,Melospiza georgiana,Swamp Sparrow,species,5840,5840,nswspa,Passeriformes,Emberizidae,Melospiza,georgiana,Swamp Sparrow,Swamp Sparrow,Melospiza georgiana,Swamp Sparrow,1,,,
6657,50520,50520,Melospiza georgiana,Swamp Sparrow,species,5840,5840,swaspa,Passeriformes,Emberizidae,Melospiza,georgiana,Swamp Sparrow,Swamp Sparrow,Melospiza georgiana,Swamp Sparrow,1,,,
6658,50530,50530,Zonotrichia capensis,Rufous-collared Sparrow,species,,,,Passeriformes,Emberizidae,Zonotrichia,capensis,,,Zonotrichia capensis,Rufous-collared Sparrow,1,,,
